2026-07-04 12:33:16,169 | WARNING | Dates not sorted
2026-07-04 12:33:16,169 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,185 | INFO | COMB-N0000.CM.csv -> FAIL
2026-07-04 12:33:16,185 | WARNING | Dates not sorted
2026-07-04 12:33:16,185 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,203 | INFO | GOOGL.csv -> FAIL
2026-07-04 12:33:16,203 | WARNING | Dates not sorted
2026-07-04 12:33:16,204 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,219 | INFO | HNB-N0000.CM.csv -> FAIL
2026-07-04 12:33:16,220 | WARNING | Dates not sorted
2026-07-04 12:33:16,220 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,234 | INFO | JKH-N0000.CM.csv -> FAIL
2026-07-04 12:33:16,234 | WARNING | Dates not sorted
2026-07-04 12:33:16,234 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,252 | INFO | LKR=X.csv -> FAIL
2026-07-04 12:33:16,252 | WARNING | Dates not sorted
2026-07-04 12:33:16,252 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,272 | INFO | MSFT.csv -> FAIL
2026-07-04 12:33:16,272 | WARNING | Dates not sorted
2026-07-04 12:33:16,272 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,290 | INFO | NVDA.csv -> FAIL
2026-07-04 12:33:16,290 | WARNING | Dates not sorted
2026-07-04 12:33:16,290 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,307 | INFO | SAMP-N0000.CM.csv -> FAIL
2026-07-04 12:33:16,307 | WARNING | Dates not sorted
2026-07-04 12:33:16,307 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,328 | INFO | ^GSPC.csv -> FAIL
2026-07-04 12:33:16,328 | WARNING | Dates not sorted
2026-07-04 12:33:16,328 | WARNING | '<=' not supported between instances of 'str' and 'int'
2026-07-04 12:33:16,329 | INFO | Converting JKH-N0000.CM
2026-07-04 12:59:36,060 | INFO | ============================================================
2026-07-04 12:59:36,060 | INFO | STARTING DOWNLOAD
2026-07-04 12:59:36,060 | INFO | ============================================================
2026-07-04 12:59:36,061 | INFO | Downloading AAPL
2026-07-04 12:59:38,289 | INFO | AAPL: Downloaded 2136 rows
2026-07-04 12:59:38,289 | INFO | Downloading MSFT
2026-07-04 12:59:39,052 | INFO | MSFT: Downloaded 2136 rows
2026-07-04 12:59:39,052 | INFO | Downloading NVDA
2026-07-04 12:59:39,776 | INFO | NVDA: Downloaded 2136 rows
2026-07-04 12:59:39,776 | INFO | Downloading GOOGL
2026-07-04 12:59:40,593 | INFO | GOOGL: Downloaded 2136 rows
2026-07-04 12:59:40,594 | INFO | Downloading ^GSPC
2026-07-04 12:59:41,394 | INFO | ^GSPC: Downloaded 2136 rows
2026-07-04 12:59:41,394 | INFO | Downloading JKH-N0000.CM
2026-07-04 12:59:42,114 | INFO | JKH-N0000.CM: Downloaded 2187 rows
2026-07-04 12:59:42,114 | INFO | Downloading COMB-N0000.CM
2026-07-04 12:59:42,875 | INFO | COMB-N0000.CM: Downloaded 2187 rows
2026-07-04 12:59:42,875 | INFO | Downloading HNB-N0000.CM
2026-07-04 12:59:43,599 | INFO | HNB-N0000.CM: Downloaded 2190 rows
2026-07-04 12:59:43,600 | INFO | Downloading SAMP-N0000.CM
2026-07-04 12:59:44,330 | INFO | SAMP-N0000.CM: Downloaded 2187 rows
